id,summary
620108,This mod adds around 240 new Walls and extracts textures from their respective vanilla Minecraft block
729535,Table Top Craft is a Mod that adds playable boardgames to Minecraft.
412827,"Adds Mob A, the ""monster of the ocean depths"" as it was called from the original Minecraft live mob vote."
610911,Adds basic stealth mechanics to Minecraft
534489,"Instamine deepslate with netherite pickaxe, renewable deepslate"
808029,Ban items from being obtainable
451683,Portal Gun Mod for Fabric
422527,Add skins to Lanterns!
625057,Adding Katanas
499731,Adds snow under trees in snowy biomes
433948,Enhancement mod for the Origin Realms server.
887366,"An improved version of Minecraft's Totem of Undying, offering new functionalities and extensive customization options for Modpack developers."
526663,Display the total amount of items in your hotbar.
626621,"Changes the Extractinator to have a GUI, and prevents items from spilling out"
334893,Become a Superhero in Minecraft. This is a Minecraft Superhero mod for the latest version of Minecraft. Featuring Superman & Batman.
448941,A nether variant to iron
968907,"an addon for Create that adds items, Recipes, blocks and Fluids to make automation possible or easier "
541214,"🚪 Multiple identical double doors, trapdoors and fence gates can be opened simultaneously."
709597,Customize how allay differentiates between potions and tipped arrows. Optionally can make allays pick up items even when mob griefing is off and set time for how long allay likes noteblock.
542538,This mod adds around 240 new Carpets and extracts textures from their respective vanilla Minecraft block
923243,Adds in TMs to Cobblemon until official release
508359,Compress 'em allows you to compress almost 60k blocks into just ONE!!!
581137,4700+ unique structures available to /paste into your world
596513,Fancy storage for fancy folks.
581435,Mod for crafting customized tools with Fabric
687162,The mod adds small stairs
487029,All the cobblestone you'll ever need!
645691,"Modifications to the original Minecraft biomes making improvements like trees, vegetation and more"
581486,a more exciting reason to explore Minecraft's Warm Biomes!
530031,🔥🩹 Creates an area around the (soul) campfire where players and passive mobs receive regeneration.
515365,One mind. Many bodies.
404312,A highly customizable Fabric Mod that makes items stackable and changes their stack size.
550644,"Fabric fork of Armor Chroma, adds different icons in the armor bar depending on the material and can display glint for enchanted items."
490008,A small mod bringing a few well know pieces to Minecraft
886387,Adds new type of crossbows
568533,Adds Flares from Deep Rock Galactic (Fabric Version)
322036,"Add the ability to ""pause"" the server while no players are logged in. Supports time, weather and season. (server-side only)"
575513,"A Fabric Minecraft Mod that adds Blocks, Mobs, Items, and Origins"
398089,Allows attachment of elytras to chestplates.
539639,🔥 Prevents hostile mob spawns and burns them around the campfire in a configurable radius.
347405,Automatic switching of tools when you perform an action.
977546,"Adds more ores to the game, giving you many options for awesome looking gear and blocks!"
432433,"A multitool Minecraft mod that is a pickaxe, axe, sword, hoe, and shovel."
670696,Lanterns made from all nugget variants
529960,"♾ Prevents villager trades from locking up, making them always available. Trade away!"
582945,"A fabric mod fixing the ""Player moved too quickly!"" bug"
384109,A mod that replaces trades currently offered by the Wandering Trader with more useful and interesting trades.
502974,"The desert lays barren, it misses the tides, the predators and the surroundings. This mod aims to improve that."
580682,📚 Automatically refills the player's hand when using the final item if a replacement exists.
776277,"An addon to the origins mod, adding all sorts of new origins"
638881,Colorful Chalk for the Chalk mod
561509,Take cubic panorama screenshots like the one in the Title screen!
621840,This mod adds around 240 new Doors and extracts textures from their respective vanilla Minecraft block
396596,Allows vanilla potions to stack.
840851,A simple and balanced method of home teleportation
640063,custom skyblock island via config + multiplayer commands
883465,When Lava Touches Sand Blocks They Turn into Glass Blocks
416243,Configurable mob spawn caps and persistence.
423295,A server-side Fabric mod that adds /tpa command-set
662792,This mod adds 7 further keybinds to use in Origin Datapacks
815438,Helps fog look better by moving the fog start closer.
489801,The modern style Lucky Blocks for Fabric
333854,A Fabric mod to make cutting down trees easier and more realistic.
898775,A fork that fixes a critical crashing issue in the 1.18.2 version of the mod
397698,RPG Diablo-like loot and progression.
483633,This mod changes and adds few recipes
1003537,Adds a block that lets you teleport all throughout the end dimension
541470,✔️ Disables mob spawners whenever they are surrounded by 5 torches.
959229,Smelt Netherrack into Nether Bricks in the Blast Furnace
432845,"A library of common functionality used by my mods, in one place for easier maintenance and faster updates."
431279,Adds golden and enchanted golden steaks to Minecraft
432440,A simple Minecraft mod that adds Lightsabers to SurvivalPlus.
432493,An unofficial Fabric port of the original ConnectedTexturesMod.
891161,"just press one button and you can toggle enchantments like silk touch, fire aspect and frost walker"
531749,Set GUI scale  for Inventory/Crafting and hotbar/hearts separately
650569,Some useful food & cannibalism
881014,a simple mod that allows you to lead villagers
527638,🧑‍🌾 A minimalistic mod which gives all unnamed (modded) villagers a pre-defined or custom name.
953832,Making automation between Cultural Delights (Addon for Farmer's Delight) and Create
697926,A developing port of Equivalent Exchange (like Project E) for FabricMC.
536608,"::Design Your Bed:: Pick the style, block texture, blanket pattern and color (or use a banner). Dye your sheets and pillow case. Choose an embroidery or create/use/share a custom one."
629137,Disabling renewable lava and other fluids by making dripstones unable to drip into cauldrons endlessly.
552471,A simple mod to replace a given block with another.
857969,Many new pressure plates for all your redstone needs. Greatly customizable!
646406,Adds new bows
956343,Blast Clay into Terracotta and Clay Balls into Bricks
596911,Ex Nihilo for Modern Fabric
909384,Adds Kebabs & Shawarmas to Minecraft!
470571,Expand the auditory experience in Minecraft.
428560,Adds various horizontal glass panes to Minecraft! [FABRIC]
328166,Adds a configurable text to the top left corner (by default) saying what biome the player is in.
532166,"Look at this, some additions in the generation, aesthetic features, some structures and coming vanilla variants (Don't worry, vanilla textures) "
957475,New armors and tools with custom 3D-models in a japanese style.
530388,🔆 [Client] Press G to toggle the brightness/gamma in-game to maximum and get night vision.
648676,Minecraft Mod. Adds one simple game mechanic: Small rooms inside of blocks. 
432427,SurvivalPlus enhances the vanilla survival experience of Minecraft whilst interacting with other mods to create seamless gameplay
377284,"Adds (10) sets of armor, tools, weapons, enchants, juju and more"
775502,Allows you to change overworld biome size
320932,A simple mod used for turning flesh into leather
580296,Add Mobs to Minecraft 
614461,A simple mod that adds more levels to any modded/vanilla enchantments.
618706,This mod adds around 240 new Trapdoors and extracts textures from their respective vanilla Minecraft block
523856,This Mod Will Make The Entire World Fully Fill With Lucky Blocks And You Also Can Craft Lucky Blocks
615151,Transform into the Sculker and explore Minecraft from the depths!
491888,This mod add about 240 new Stairs and pulls textures from the block of minecraft vanilla
640787,Mines all nearby blocks of a given type after you mine the first one.
682569,Nine hotbar slots aren't enough for you? Now you can cycle your whole inventory!
494413,this mod adds a simple item into the game which can be used instead of a stick in litematica. (1.17)
